637002558997176330,1,0.02,-16,7.52788,11.20001,0,0,0,0,0,0
637002558997176330,1,0.04,-16,7.386616,11.20001,0,0,0,0,0,0
637002558997176330,1,0.06,-16,7.241428,11.20001,0,0,0,0,0,0
637002558997176330,1,0.08,-16,7.092316,10.54409,0,0,0,0,0,0
637002558997176330,1,0.09999999,-16,7.103663,10.54409,0,0,0,0,0,0
637002558997176330,1,0.12,-16.00001,7.105933,9.232254,0,0,0,0,0,0
637002558997176330,1,0.14,-16.00001,7.102009,9.232254,0,0,0,0,0,0
637002558997176330,1,0.16,-16.00001,7.094162,7.920421,0,0,0,0,0,0
637002558997176330,1,0.18,-16.00001,7.082389,6.608592,0,0,0,0,0,0
637002558997176330,1,0.2,-16.00001,7.066693,5.296765,0,0,0,0,0,0
637002558997176330,1,0.22,-16.00002,7.047073,4.640849,0,0,0,0,0,0
637002558997176330,1,0.24,-16.00002,7.037481,3.984935,0,0,0,0,0,0
637002558997176330,1,0.26,-16.00001,7.030365,3.329017,0,0,0,0,0,0
637002558997176330,1,0.28,-16.00001,7.023743,2.673098,0,0,0,0,0,0
637002558997176330,1,0.3,-16,7.017221,1.4,0,0,0,0,0,0
637002558997176330,1,0.32,-16,7.037043,1.4,0,0,0,0,0,0
637002558997176330,1,0.34,-16,7.041009,1.4,0,0,0,0,0,0
637002558997176330,1,0.36,-15.21713,7.041802,0.440991,0,0,0,0,0,0
637002558997176330,1,0.38,-14.8257,7.037878,-0.03851045,0,0,0,0,0,0
637002558997176330,1,0.4,-14.8257,7.03003,-0.03851045,0,0,0,0,0,0
637002558997176330,1,0.42,-14.04283,7.018258,-0.9975311,0,0,0,0,0,0
637002558997176330,1,0.4400001,-14.04286,7.023335,-0.9975001,0,0,0,0,0,0
637002558997176330,1,0.4600001,-13.25996,7.024351,-1.956552,0,0,0,0,0,0
637002558997176330,1,0.4800001,-12.4771,7.032371,-2.915572,0,0,0,0,0,0
637002558997176330,1,0.5000001,-12.08566,7.041793,-3.395089,0,0,0,0,0,0
637002558997176330,1,0.52,-11.69422,7.047586,-3.874597,0,0,0,0,0,0
637002558997176330,1,0.54,-10.91135,7.052654,-4.833633,0,0,0,0,0,0
637002558997176330,1,0.56,-10.51991,7.061485,-5.313138,0,0,0,0,0,0
637002558997176330,1,0.58,-10.12847,7.06716,-5.792645,0,0,0,0,0,0
637002558997176330,1,0.6,-9.737033,7.072204,-6.272162,0,0,0,0,0,0
637002558997176330,1,0.6199999,-8.954152,7.077122,-7.231176,0,0,0,0,0,0
637002558997176330,1,0.6399999,-8.954198,7.085923,-7.231124,0,0,0,0,0,0
637002558997176330,1,0.6599999,-8.562714,7.087683,-7.710689,0,0,0,0,0,0
637002558997176330,1,0.6799999,-8.000003,7.091944,-8.399995,0,0,0,0,0,0
637002558997176330,1,0.6999999,-8.000003,7.098388,-8.399995,0,0,0,0,0,0
637002558997176330,1,0.7199998,-7.432921,7.099678,-8.499233,0,0,0,0,0,0
637002558997176330,1,0.7399998,-7.432921,7.099935,-8.499233,0,0,0,0,0,0
637002558997176330,1,0.7599998,-6.298765,7.099986,-8.697701,0,0,0,0,0,0
637002558997176330,1,0.7799998,-5.164601,7.099997,-8.896185,0,0,0,0,0,0
637002558997176330,1,0.7999998,-4.597516,7.099999,-8.995434,0,0,0,0,0,0
637002558997176330,1,0.8199998,-4.030433,7.1,-9.094669,0,0,0,0,0,0
637002558997176330,1,0.8399997,-4.030433,7.1,-9.094669,0,0,0,0,0,0
637002558997176330,1,0.8599997,-2.89627,7.1,-9.293143,0,0,0,0,0,0
637002558997176330,1,0.8799997,-1.7621,7.100001,-9.491618,0,0,0,0,0,0
637002558997176330,1,0.8999997,-1.195016,7.1,-9.590863,0,0,0,0,0,0
637002558997176330,1,0.9199997,-0.6279299,7.1,-9.6901,0,0,0,0,0,0
